#id: 243
#name: S.cerevisiae - Whole organism, SC (GPM,Aug,2014)
#score: 22.88
#weight: 90%
#description: abundance based on Spectral counting, from<a href="http://www.thegpm.org/" target="_blank">GPM,Aug,2014</a><br/><b>Interaction consistency score</b>: 22.88&nbsp<b>Coverage</b>: 79
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 79
#publication_year: 2014
#filename: 4932-GPM_201408.txt
#
#internal_id	string_external_id	abundance	raw_spectral_count
631398	4932.YGR220C	14.6	326
635368	4932.YPR128C	22.4	765
632554	4932.YKL096W-A	15.8	52
635129	4932.YPL183W-A	1.53	13
634295	4932.YNR039C	4.43	128
631063	4932.YGL172W	124	4540
632174	4932.YJL126W	2.43	95
634253	4932.YNR001C	873	45709
631200	4932.YGR038C-A	1062	1898285
634669	4932.YOR144C	0.839	90
633249	4932.YLR347C	164	11877
633935	4932.YNL038W	0.27	30
631747	4932.YHR178W	1.4	53
630613	4932.YER086W	178	11389
633556	4932.YMR020W	4.99	323
631485	4932.YHL006C	1.95	30
629033	4932.YBL104C	12.4	1134
630773	4932.YFL024C	10.5	810
631682	4932.YHR120W	0.232	25
631148	4932.YGL254W	4.98	99
632649	4932.YKL184W	13.3	638
630676	4932.YER138C	359	2367283
631921	4932.YIL105C	27.7	1528
631084	4932.YGL192W	0.259	22
631447	4932.YGR268C	6.26	90
633951	4932.YNL053W	3.13	137
630010	4932.YDR175C	26.1	785
633891	4932.YMR321C	316	1713
634305	4932.YNR049C	34.3	653
630118	4932.YDR270W	0.635	75
629929	4932.YDR098C-A	1080	1921166
635302	4932.YPR063C	70.0	1133
629807	4932.YDL234C	9.9	659
630296	4932.YDR434W	26.0	1259
632905	4932.YLR036C	1.87	47
634098	4932.YNL190W	0.835	15
632860	4932.YLL062C	5.53	373
632777	4932.YKR087C	6.25	195
630751	4932.YFL008W	18.8	1724
632347	4932.YJR064W	195	9601
630563	4932.YER048C	161	5223
632214	4932.YJL161W	4.55	83
632562	4932.YKL103C	111	5924
632190	4932.YJL138C	1338	134450
635008	4932.YPL067C	26.6	794
633943	4932.YNL045W	53.7	3790
635116	4932.YPL171C	54.0	4005
631271	4932.YGR106C	19.7	289
632383	4932.YJR100C	3.18	121
632377	4932.YJR094W-A	2748	34274
631944	4932.YIL126W	21.9	2900
629074	4932.YBR028C	14.6	526
634068	4932.YNL161W	26.6	951
629600	4932.YDL036C	1.4	73
634077	4932.YNL169C	18.2	983
632473	4932.YKL022C	18.0	1228
634155	4932.YNL247W	149	11926
635160	4932.YPL213W	11.1	350
631630	4932.YHR072W-A	544	2273
632063	4932.YJL020C	124	9559
635455	4932.YPR201W	0.46	19
630554	4932.YER041W	0.381	26
629517	4932.YCR066W	4.47	207
631626	4932.YHR070W	32.1	1640
633228	4932.YLR327C	88.7	736
633393	4932.YML009C	55.9	157
632680	4932.YKL217W	4.25	244
629248	4932.YBR186W	0.056	182
632264	4932.YJL210W	11.9	787
632771	4932.YKR081C	98.6	2574
631710	4932.YHR143W-A	494	2238
634255	4932.YNR002C	8.89	295
634389	4932.YOL051W	27.9	2200
635337	4932.YPR098C	8.36	110
633590	4932.YMR051C	1064	1910823
629845	4932.YDR020C	3.84	95
630176	4932.YDR323C	0.488	22
635352	4932.YPR112C	40.0	3730
633806	4932.YMR246W	101	7396
631354	4932.YGR177C	6.87	440
632694	4932.YKR006C	57.4	1460
634355	4932.YOL019W	15.6	878
629799	4932.YDL226C	155	6349
633826	4932.YMR266W	25.7	1679
632200	4932.YJL148W	99.2	2262
633932	4932.YNL035C	22.8	1148
630824	4932.YFR005C	5.81	305
629952	4932.YDR119W	16.6	1053
632231	4932.YJL178C	39.3	1470
634501	4932.YOL156W	7.19	2154
632397	4932.YJR113C	36.3	919
634710	4932.YOR182C	2446	12672
633241	4932.YLR340W	2392	49088
630318	4932.YDR456W	16.0	387
629991	4932.YDR158W	578	20488
633827	4932.YMR267W	22.3	596
633259	4932.YLR356W	35.2	535
629797	4932.YDL224C	15.7	1124
629927	4932.YDR097C	15.9	2072
633526	4932.YML128C	140	6256
634493	4932.YOL148C	358	21518
634707	4932.YOR179C	1.9	53
629087	4932.YBR041W	18.6	1400
631217	4932.YGR053C	0.625	13
633870	4932.YMR305C	45.5	1303
632836	4932.YLL038C	7.89	183
633616	4932.YMR075W	13.9	997
634683	4932.YOR158W	23.7	640
631262	4932.YGR097W	30.2	3518
634675	4932.YOR150W	36.1	514
632691	4932.YKR003W	36.6	1900
630744	4932.YFL002C	17.5	1056
634951	4932.YPL011C	231	8944
629373	4932.YBR299W	3.14	688
630173	4932.YDR321W	108	5302
633864	4932.YMR300C	140	6631
631042	4932.YGL151W	15.4	1571
632672	4932.YKL209C	1.22	178
630647	4932.YER113C	2.63	180
633670	4932.YMR125W	37.7	3852
631147	4932.YGL253W	1199	61118
632413	4932.YJR129C	2.14	108
633962	4932.YNL064C	600	21435
632701	4932.YKR013W	10.5	149
629957	4932.YDR123C	4.27	68
629649	4932.YDL085C-A	122	130
634139	4932.YNL231C	91.3	3377
634954	4932.YPL014W	6.46	143
631224	4932.YGR060W	24.4	944
629031	4932.YBL102W	24.8	790
629706	4932.YDL137W	727	27487
631168	4932.YGR010W	14.2	1133
635177	4932.YPL229W	5.13	96
630217	4932.YDR363W	2.94	103
630365	4932.YDR502C	955	63265
635121	4932.YPL176C	2.67	166
630091	4932.YDR247W	14.5	710
633455	4932.YML063W	2144	83884
634369	4932.YOL032W	42.7	632
631437	4932.YGR258C	1.63	182
628957	4932.YBL038W	5.8	93
632171	4932.YJL123C	110	6644
629282	4932.YBR215W	21.1	866
632757	4932.YKR068C	18.6	486
629774	4932.YDL201W	59.8	1763
629170	4932.YBR115C	39.1	6032
631439	4932.YGR260W	4.01	311
633397	4932.YML011C	3.46	100
634471	4932.YOL126C	91.6	2664
633136	4932.YLR244C	209	9191
630909	4932.YGL021W	4.35	370
633901	4932.YNL005C	23.7	745
632206	4932.YJL154C	10.1	1269
630535	4932.YER024W	28.0	2964
633582	4932.YMR044W	9.51	392
635284	4932.YPR045C	6.66	295
633669	4932.YMR124W	15.5	1519
629057	4932.YBR012W-A	1021	1861611
628800	4932.YAL005C	4245	626296
629316	4932.YBR245C	38.9	4997
633316	4932.YLR408C	0.081	61
635159	4932.YPL212C	82.2	4311
634327	4932.YNR071C	0.216	7
630459	4932.YEL036C	14.0	760
634822	4932.YOR290C	7.64	1095
630731	4932.YER182W	21.5	558
633265	4932.YLR361C-A	62.4	514
632512	4932.YKL058W	55.8	691
634117	4932.YNL209W	3625	400424
629633	4932.YDL069C	0.387	10
630379	4932.YDR515W	15.6	740
634911	4932.YOR370C	19.9	1348
629344	4932.YBR272C	8.2	475
633592	4932.YMR052W	6.72	114
632358	4932.YJR075W	30.1	1003
629520	4932.YCR069W	5.84	282
630142	4932.YDR294C	44.9	2932
635091	4932.YPL147W	0.621	69
632550	4932.YKL094W	42.4	1716
633673	4932.YMR128W	28.9	3017
631113	4932.YGL220W	77.9	557
634382	4932.YOL044W	0.975	54
634620	4932.YOR098C	86.7	7098
633148	4932.YLR256W	4.79	610
630597	4932.YER074W-A	18.4	246
629012	4932.YBL087C	1884	54344
630186	4932.YDR333C	8.5	667
635145	4932.YPL198W	1985	85678
634368	4932.YOL031C	15.9	822
631237	4932.YGR072W	9.79	262
628864	4932.YAL059W	65.8	954
630188	4932.YDR335W	11.8	2188
634664	4932.YOR141C	17.3	1389
635384	4932.YPR141C	3.36	266
634695	4932.YOR167C	2192	15389
635176	4932.YPL228W	32.8	1850
630156	4932.YDR308C	12.8	238
629034	4932.YBL105C	20.9	2163
631997	4932.YIR002C	2.4	183
633997	4932.YNL097C	8.98	282
631970	4932.YIL150C	1.75	72
631479	4932.YHL001W	3109	46759
631126	4932.YGL232W	47.2	1406
630401	4932.YDR533C	185	5571
630388	4932.YDR524C	2.26	91
634195	4932.YNL284C-B	137	614382
633534	4932.YMR001C	41.9	3061
633389	4932.YML006C	7.01	306
634262	4932.YNR008W	8.06	703
629222	4932.YBR162C	52.7	1823
629943	4932.YDR111C	4.8	169
629322	4932.YBR251W	18.9	607
632359	4932.YJR076C	53.9	2704
631100	4932.YGL207W	111	11566
629281	4932.YBR214W	72.3	3432
634986	4932.YPL045W	3.62	361
629659	4932.YDL093W	0.841	82
632819	4932.YLL021W	46.0	5853
632974	4932.YLR104W	140	270
630951	4932.YGL062W	222	49383
632957	4932.YLR088W	12.5	602
632049	4932.YJL004C	2.61	53
628894	4932.YAR027W	17.8	353
630179	4932.YDR326C	5.5	726
634482	4932.YOL137W	7.35	195
631307	4932.YGR138C	30.3	884
633726	4932.YMR174C	108	310
629431	4932.YCL055W	1.7	64
630289	4932.YDR427W	80.3	3463
635198	4932.YPL249C-A	2684	28773
633170	4932.YLR275W	54.7	583
634933	4932.YOR390W	1.11	80
631764	4932.YHR192W	22.7	583
629242	4932.YBR181C	2779	95072
632440	4932.YJR153W	0.24	11
630140	4932.YDR292C	41.9	2946
629174	4932.YBR119W	13.1	485
629619	4932.YDL055C	1122	46450
633955	4932.YNL056W	2.52	67
633860	4932.YMR296C	62.1	3708
632232	4932.YJL179W	63.9	716
632529	4932.YKL073W	37.5	3707
631570	4932.YHR026W	3.11	72
630792	4932.YFL041W	21.6	1646
633213	4932.YLR312W-A	36.0	907
631216	4932.YGR052W	26.5	1089
630421	4932.YEL007W	45.4	978
629719	4932.YDL150W	59.6	1655
629542	4932.YCR091W	6.59	443
633366	4932.YLR453C	0.021	61
629050	4932.YBR006W	37.9	1953
634222	4932.YNL311C	1.89	184
628882	4932.YAR003W	2.96	166
634105	4932.YNL197C	19.0	800
635218	4932.YPL266W	62.5	2091
633077	4932.YLR188W	7.39	421
634138	4932.YNL230C	2.42	95
629013	4932.YBL088C	0.029	10
634625	4932.YOR103C	48.2	886
632951	4932.YLR082C	3.34	151
635238	4932.YPR002W	167	9018
632137	4932.YJL089W	0.013	61
633855	4932.YMR292W	1.17	30
629400	4932.YCL025C	10.6	551
634018	4932.YNL115C	15.6	1117
634122	4932.YNL214W	146	5090
633954	4932.YNL055C	1440	49161
632509	4932.YKL055C	3.1	114
629503	4932.YCR048W	4.38	272
635120	4932.YPL175W	0.562	28
633949	4932.YNL051W	6.81	338
630593	4932.YER071C	10.3	214
629210	4932.YBR150C	0.542	68
630583	4932.YER064C	0.521	53
632230	4932.YJL177W	2755	68745
632514	4932.YKL060C	8355	291206
628967	4932.YBL046W	3.58	182
634825	4932.YOR293C-A	1.18	5
633493	4932.YML099C	0.103	12
631665	4932.YHR103W	7.01	633
630809	4932.YFL058W	0.818	112
633759	4932.YMR202W	143	1775
634900	4932.YOR359W	29.6	834
632360	4932.YJR077C	455	18267
629891	4932.YDR062W	45.3	2337
630502	4932.YEL075W-A	0.115	16
629679	4932.YDL113C	7.96	446
633425	4932.YML037C	1.92	47
632454	4932.YKL005C	6.6	357
633796	4932.YMR238W	18.1	746
634475	4932.YOL130W	19.0	1740
630497	4932.YEL071W	274	17647
635181	4932.YPL233W	3.23	91
632826	4932.YLL028W	8.4	364
630225	4932.YDR368W	248	10067
629940	4932.YDR108W	3.33	204
631637	4932.YHR077C	6.1	695
628898	4932.YAR031W	4.96	199
634209	4932.YNL298W	22.8	2140
632271	4932.YJL217W	93.3	2381
629157	4932.YBR104W	4.49	181
630194	4932.YDR341C	325	22338
633263	4932.YLR360W	0.229	10
633439	4932.YML050W	7.31	273
635402	4932.YPR158C-C	1057	1925248
634611	4932.YOR089C	115	3841
635454	4932.YPR200C	2.02	24
633754	4932.YMR197C	38.2	970
633512	4932.YML115C	20.2	1065
631614	4932.YHR061C	0.491	21
634178	4932.YNL270C	0.515	58
634784	4932.YOR252W	67.0	825
634646	4932.YOR123C	101	4104
634044	4932.YNL139C	8.88	1609
629979	4932.YDR146C	6.35	390
630221	4932.YDR365W-A	1205	2005682
634025	4932.YNL122C	5.5	66
630424	4932.YEL009C	3.73	89
632882	4932.YLR014C	0.232	25
631163	4932.YGR005C	45.6	1199
635151	4932.YPL204W	57.3	3022
629512	4932.YCR060W	25.7	230
629906	4932.YDR077W	18.4	225
634587	4932.YOR067C	1.97	195
632333	4932.YJR050W	3.45	76
634831	4932.YOR298C-A	1007	8874
632400	4932.YJR116W	1.53	31
634810	4932.YOR278W	17.1	612
629250	4932.YBR188C	18.5	127
630491	4932.YEL065W	0.685	29
631610	4932.YHR057C	9.92	234
633832	4932.YMR272C	34.0	1303
631945	4932.YIL127C	67.1	1034
634894	4932.YOR353C	6.05	401
633576	4932.YMR038C	210	4751
632639	4932.YKL175W	20.7	791
634377	4932.YOL039W	2278	36167
628801	4932.YAL007C	155	1722
632299	4932.YJR016C	576	32600
631885	4932.YIL071C	0.56	29
634371	4932.YOL034W	1.17	140
634865	4932.YOR328W	4.89	2892
629918	4932.YDR088C	11.3	276
631343	4932.YGR168C	0.269	38
631991	4932.YIL172C	1.34	358
629778	4932.YDL205C	41.2	1771
632350	4932.YJR067C	19.9	310
633103	4932.YLR214W	11.5	1067
631259	4932.YGR094W	324	37872
631978	4932.YIL156W-B	13.1	152
632544	4932.YKL088W	25.4	1510
634037	4932.YNL133C	16.6	170
629973	4932.YDR140W	6.5	165
631455	4932.YGR275W	91.2	1209
629715	4932.YDL146W	1.95	149
630469	4932.YEL046C	289	14196
635329	4932.YPR089W	8.65	760
633510	4932.YML113W	9.6	65
630141	4932.YDR293C	57.6	7694
630503	4932.YEL076C	1.67	666
630484	4932.YEL059C-A	2.48	29
634293	4932.YNR037C	41.6	369
632780	4932.YKR090W	10.8	710
628929	4932.YBL011W	11.2	873
634280	4932.YNR026C	17.5	891
629988	4932.YDR155C	2802	59815
629313	4932.YBR242W	13.6	386
632175	4932.YJL127C	0.8	38
635387	4932.YPR144C	21.0	1236
635361	4932.YPR121W	0.545	170
634635	4932.YOR112W	17.5	1751
632463	4932.YKL013C	93.9	2147
635438	4932.YPR184W	18.8	3209
629786	4932.YDL213C	119	1961
629319	4932.YBR248C	135	9918
630330	4932.YDR466W	12.8	1055
628936	4932.YBL018C	8.09	106
631668	4932.YHR106W	146	7387
632892	4932.YLR024C	0.472	102
633310	4932.YLR403W	22.6	602
631752	4932.YHR181W	9.69	247
635030	4932.YPL089C	19.5	636
634026	4932.YNL123W	29.8	3005
632670	4932.YKL207W	13.1	249
628962	4932.YBL041W	162	3753
629605	4932.YDL042C	23.1	1661
633492	4932.YML098W	88.4	520
635000	4932.YPL059W	244	4423
632785	4932.YKR095W	62.8	10775
628806	4932.YAL012W	866	28151
634517	4932.YOR003W	1.42	69
630120	4932.YDR272W	66.1	2277
632211	4932.YJL158C	96.8	3005
630794	4932.YFL042C	5.59	347
629747	4932.YDL175C	10.9	380
629404	4932.YCL028W	204	4134
631028	4932.YGL137W	151	14350
630931	4932.YGL041W-A	53.6	546
630310	4932.YDR448W	282	11826
635322	4932.YPR082C	8.53	186
631979	4932.YIL157C	9.93	213
635290	4932.YPR051W	14.9	322
631338	4932.YGR163W	7.58	298
633266	4932.YLR362W	15.3	1104
632932	4932.YLR063W	6.87	363
632841	4932.YLL043W	10.9	486
634205	4932.YNL294C	0.194	7
634417	4932.YOL078W	5.97	574
631768	4932.YHR195W	12.3	484
629731	4932.YDL160C	143	7798
632630	4932.YKL166C	46.5	3138
632295	4932.YJR012C	7.34	119
631698	4932.YHR134W	34.4	675
632420	4932.YJR135W-A	141	2064
634203	4932.YNL292W	45.8	1688
630928	4932.YGL040C	115	3895
634273	4932.YNR019W	7.89	525
635214	4932.YPL262W	346	12923
634760	4932.YOR228C	1.11	34
632340	4932.YJR057W	18.5	344
633253	4932.YLR350W	28.2	660
632887	4932.YLR019W	21.5	785
631758	4932.YHR186C	9.95	1769
632844	4932.YLL046C	0.209	19
634971	4932.YPL031C	50.3	2407
630387	4932.YDR523C	7.43	257
632648	4932.YKL183W	3.16	76
630024	4932.YDR186C	13.4	1094
630145	4932.YDR297W	26.1	785
633839	4932.YMR277W	14.3	1069
631229	4932.YGR065C	3.2	236
630022	4932.YDR184C	2.17	51
635104	4932.YPL159C	4.3	151
633658	4932.YMR115W	13.4	634
629841	4932.YDR016C	38.4	227
630562	4932.YER047C	6.96	774
635346	4932.YPR107C	3.0	81
629754	4932.YDL182W	440	37626
630594	4932.YER072W	42.6	945
631167	4932.YGR009C	18.0	1062
634541	4932.YOR023C	9.79	382
632582	4932.YKL122C	72.3	959
631049	4932.YGL158W	6.3	425
635320	4932.YPR080W	10066	622973
630396	4932.YDR528W	1.05	43
630044	4932.YDR205W	2.75	209
628915	4932.YBL001C	165	1045
632452	4932.YKL003C	10.5	126
633341	4932.YLR430W	13.8	2989
629021	4932.YBL095W	4.6	149
630924	4932.YGL036W	2.67	206
629650	4932.YDL085W	17.8	969
633009	4932.YLR138W	4.92	292
634402	4932.YOL063C	1.06	122
632146	4932.YJL098W	14.5	1583
629076	4932.YBR030W	3.35	241
635024	4932.YPL083C	1.64	103
632002	4932.YIR007W	6.37	451
629304	4932.YBR233W-A	28.1	405
630291	4932.YDR429C	281	6610
633694	4932.YMR147W	5.42	181
629279	4932.YBR212W	24.2	879
631492	4932.YHL010C	11.7	468
633779	4932.YMR222C	38.3	434
630341	4932.YDR478W	7.12	109
629395	4932.YCL020W	97.7	65862
628980	4932.YBL059C-A	91.4	682
634866	4932.YOR329C	9.5	610
632394	4932.YJR111C	20.1	531
630729	4932.YER180C-A	24.7	245
630473	4932.YEL050C	14.2	405
633196	4932.YLR298C	5.86	111
634282	4932.YNR028W	2.67	79
635382	4932.YPR139C	19.3	614
630101	4932.YDR257C	16.1	572
634278	4932.YNR024W	42.4	654
631333	4932.YGR161C-D	298	2221948
633995	4932.YNL095C	2.17	114
633588	4932.YMR049C	115	8456
632660	4932.YKL195W	122	4301
632287	4932.YJR005W	4.95	417
631152	4932.YGL258W	0.714	8
630260	4932.YDR399W	197	5514
630628	4932.YER094C	182	3840
631574	4932.YHR029C	84.0	2513
634843	4932.YOR308C	7.78	415
632485	4932.YKL033W	1.37	167
634657	4932.YOR134W	0.181	7
634841	4932.YOR306C	0.147	7
628836	4932.YAL035W	191	16466
629574	4932.YDL012C	205	540
635398	4932.YPR154W	130	1500
632783	4932.YKR093W	35.2	1954
631204	4932.YGR040W	56.3	2504
632774	4932.YKR084C	31.8	2095
629109	4932.YBR060C	4.24	222
634392	4932.YOL053W	4.67	200
633294	4932.YLR388W	1284	9491
630588	4932.YER067W	158	2316
629283	4932.YBR216C	4.75	447
630787	4932.YFL036W	3.33	494
629420	4932.YCL044C	13.7	709
631415	4932.YGR237C	14.2	1012
632310	4932.YJR027W	331	2290106
634709	4932.YOR181W	19.4	628
629920	4932.YDR090C	4.09	77
632708	4932.YKR020W	13.3	246
634676	4932.YOR151C	94.3	9980
631825	4932.YIL019W	6.72	151
630206	4932.YDR353W	580	21344
629028	4932.YBL100W-B	34.7	151687
630906	4932.YGL018C	54.2	756
629232	4932.YBR171W	40.7	845
629935	4932.YDR103W	2.91	443
629899	4932.YDR070C	252	586
635272	4932.YPR034W	30.3	1393
630532	4932.YER022W	13.2	807
630475	4932.YEL051W	122	2570
629528	4932.YCR077C	44.2	2442
630966	4932.YGL076C	2041	87389
631680	4932.YHR118C	5.58	178
634322	4932.YNR066C	1.76	139
628885	4932.YAR009C	99.7	289884
632673	4932.YKL210W	284	29159
629077	4932.YBR031W	2691	182311
632978	4932.YLR108C	2.56	142
629253	4932.YBR191W	1923	34509
634970	4932.YPL030W	15.7	936
630896	4932.YGL009C	513	33542
630911	4932.YGL023C	17.0	925
634342	4932.YOL008W	8.63	190
632405	4932.YJR121W	1003	69078
635334	4932.YPR095C	0.715	76
631427	4932.YGR248W	84.9	1338
634696	4932.YOR168W	207	16649
634338	4932.YOL004W	36.5	4588
633748	4932.YMR193W	39.7	673
630363	4932.YDR500C	1027	5017
634701	4932.YOR173W	57.8	3248
630245	4932.YDR384C	16.8	297
635099	4932.YPL154C	608	19533
632755	4932.YKR066C	256	10829
631567	4932.YHR023W	7.5	1517
633959	4932.YNL061W	136	8986
629158	4932.YBR105C	27.7	1140
629217	4932.YBR157C	9.33	198
632930	4932.YLR061W	3125	26151
635299	4932.YPR060C	115	2881
629128	4932.YBR078W	481	14102
635243	4932.YPR007C	0.305	28
629043	4932.YBL113C	1.41	1799
630320	4932.YDR458C	11.5	877
630281	4932.YDR419W	0.61	41
631287	4932.YGR120C	7.37	276
632016	4932.YIR019C	0.511	12
635179	4932.YPL231W	564	116434
630446	4932.YEL026W	681	7042
632517	4932.YKL063C	47.3	386
632679	4932.YKL216W	622	15168
629407	4932.YCL031C	32.7	992
629492	4932.YCR039C	2.24	129
634154	4932.YNL246W	24.5	506
632678	4932.YKL215C	24.0	3138
631525	4932.YHL039W	20.2	1415
634557	4932.YOR037W	0.922	38
632270	4932.YJL216C	0.106	70
634827	4932.YOR294W	195	2717
635010	4932.YPL069C	8.68	325
633579	4932.YMR041C	11.8	366
632811	4932.YLL013C	41.8	2618
633274	4932.YLR368W	0.486	36
633947	4932.YNL049C	15.7	2093
631310	4932.YGR141W	0.87	55
632393	4932.YJR110W	4.52	262
630995	4932.YGL105W	508	17878
634904	4932.YOR363C	0.275	29
629335	4932.YBR263W	323	15001
629994	4932.YDR161W	37.4	1999
634146	4932.YNL238W	2.3	177
633467	4932.YML075C	32.4	3765
633660	4932.YMR117C	21.8	436
633465	4932.YML073C	1612	39563
634102	4932.YNL194C	9.16	236
630149	4932.YDR301W	4.74	606
634373	4932.YOL036W	1.98	100
630048	4932.YDR209C	1.76	50
633140	4932.YLR248W	62.3	2555
630014	4932.YDR179C	3.07	56
633990	4932.YNL090W	28.6	827
632772	4932.YKR082W	73.1	10785
635164	4932.YPL217C	39.6	4641
631762	4932.YHR190W	142	6173
630568	4932.YER052C	195	10885
635092	4932.YPL148C	0.308	6
634359	4932.YOL022C	64.4	2198
632632	4932.YKL168C	4.28	342
629516	4932.YCR065W	0.643	46
633878	4932.YMR311C	121	2541
630151	4932.YDR303C	18.4	1399
630864	4932.YFR037C	65.2	4205
630274	4932.YDR412W	37.8	594
632908	4932.YLR039C	3.14	291
629218	4932.YBR158W	1.04	234
634873	4932.YOR335C	289	30775
631188	4932.YGR028W	12.7	521
631763	4932.YHR191C	4.46	66
630549	4932.YER038C	0.242	16
629275	4932.YBR208C	19.9	4385
629046	4932.YBR002C	9.4	286
631273	4932.YGR108W	0.165	37
630969	4932.YGL079W	3.0	33
633632	4932.YMR090W	87.9	1907
632378	4932.YJR095W	68.3	1465
628842	4932.YAL039C	18.0	390
630670	4932.YER134C	62.0	1135
630205	4932.YDR352W	1.38	64
633569	4932.YMR031W-A	0.632	9
632370	4932.YJR088C	43.8	1506
629051	4932.YBR007C	3.47	262
633006	4932.YLR135W	0.864	61
634677	4932.YOR152C	7.18	162
631103	4932.YGL210W	90.1	6184
629544	4932.YCR093W	25.2	5483
631376	4932.YGR199W	4.72	472
634793	4932.YOR261C	158	6201
631856	4932.YIL046W	7.26	476
631562	4932.YHR020W	359	26144
631723	4932.YHR156C	2.52	87
634560	4932.YOR040W	9.22	338
635358	4932.YPR118W	102	4257
629791	4932.YDL218W	14.4	378
633964	4932.YNL066W	26.3	611
632538	4932.YKL082C	51.1	1105
629363	4932.YBR291C	18.2	431
633640	4932.YMR098C	1.17	92
631046	4932.YGL155W	2.91	116
631487	4932.YHL007C	35.0	3604
630673	4932.YER137C	3.2	48
632089	4932.YJL046W	3.95	161
635248	4932.YPR011C	2.16	98
633780	4932.YMR223W	240	14344
633080	4932.YLR191W	41.9	1527
634796	4932.YOR264W	3.71	110
634284	4932.YNR030W	8.39	749
629336	4932.YBR264C	15.3	461
629341	4932.YBR269C	87.9	1077
632036	4932.YIR034C	135	5662
633419	4932.YML031W	34.3	2609
630620	4932.YER089C	68.7	4092
629355	4932.YBR283C	100.0	4225
634940	4932.YOR396W	2.67	8550
632144	4932.YJL096W	35.8	449
630286	4932.YDR424C	251	2492
633190	4932.YLR292C	59.2	960
629749	4932.YDL177C	2.57	51
634447	4932.YOL103W-A	1066	1879162
630132	4932.YDR284C	14.9	522
629954	4932.YDR120C	65.1	3763
628925	4932.YBL008W	2.43	434
631066	4932.YGL175C	0.349	23
631024	4932.YGL133W	5.63	675
634857	4932.YOR320C	15.2	964
631904	4932.YIL090W	4.34	276
634378	4932.YOL040C	2996	28466
634151	4932.YNL243W	76.3	6780
630800	4932.YFL049W	5.05	383
630749	4932.YFL005W	234	7889
633084	4932.YLR195C	60.2	3022
629676	4932.YDL110C	175	2715
634323	4932.YNR067C	20.9	1751
629508	4932.YCR053W	481	28305
634751	4932.YOR219C	3.06	356
632220	4932.YJL167W	394	17041
631101	4932.YGL208W	24.3	799
631012	4932.YGL122C	75.4	2342
629255	4932.YBR192W	11.2	461
634316	4932.YNR060W	0.204	15
635452	4932.YPR198W	0.168	8
634623	4932.YOR101W	65.3	2364
629641	4932.YDL077C	2.8	302
629437	4932.YCL059C	85.8	2627
632351	4932.YJR068W	49.9	2401
634358	4932.YOL021C	97.2	10967
633470	4932.YML078W	626	14619
635250	4932.YPR013C	0.359	16
631843	4932.YIL033C	149	6978
630957	4932.YGL067W	17.7	807
631086	4932.YGL194C	3.15	178
630297	4932.YDR435C	12.3	498
629003	4932.YBL078C	52.5	542
629722	4932.YDL153C	69.6	3882
633203	4932.YLR304C	877	56542
635341	4932.YPR102C	2199	64410
632470	4932.YKL019W	14.6	403
630746	4932.YFL002W-B	87.9	62343
632492	4932.YKL039W	15.2	798
633024	4932.YLR151C	2.64	76
632111	4932.YJL065C	6.98	81
632324	4932.YJR041C	9.22	1333
632927	4932.YLR058C	1010	44944
631814	4932.YIL009W	20.8	2238
633662	4932.YMR119W	0.569	41
631568	4932.YHR024C	51.4	2108
631297	4932.YGR128C	57.3	4296
635006	4932.YPL065W	9.24	248
631676	4932.YHR114W	25.5	1586
629971	4932.YDR138W	14.2	1041
632525	4932.YKL069W	33.4	844
634193	4932.YNL284C	25.6	628
633100	4932.YLR211C	4.34	83
630100	4932.YDR256C	42.6	1763
632763	4932.YKR074W	36.5	773
629625	4932.YDL061C	1252	9303
634041	4932.YNL137C	24.3	1046
632546	4932.YKL090W	1.05	63
628990	4932.YBL068W	52.6	2781
630384	4932.YDR520C	1.76	178
633427	4932.YML039W	333	2309457
629156	4932.YBR103W	24.4	1507
630623	4932.YER091C	963	82367
634483	4932.YOL138C	3.84	473
630982	4932.YGL092W	132	18015
635323	4932.YPR083W	2.53	111
632508	4932.YKL054C	463	13922
630557	4932.YER044C	66.3	1473
631352	4932.YGR175C	90.2	4886
629467	4932.YCR019W	1.88	104
635414	4932.YPR163C	320	13433
629089	4932.YBR043C	0.253	23
632140	4932.YJL092W	0.629	82
633251	4932.YLR348C	18.2	526
634019	4932.YNL116W	13.6	795
633606	4932.YMR066W	2.73	250
635058	4932.YPL116W	16.0	1057
631754	4932.YHR182W	1.4	143
632236	4932.YJL183W	44.6	1881
630103	4932.YDR259C	0.252	9
630252	4932.YDR391C	22.6	558
635068	4932.YPL125W	17.5	2196
633496	4932.YML100W-A	0.102	5
632364	4932.YJR082C	4.99	72
634778	4932.YOR246C	4.77	206
633047	4932.YLR160C	1.53	212
631242	4932.YGR077C	12.6	1169
634292	4932.YNR036C	18.6	239
629118	4932.YBR069C	19.9	1019
633377	4932.YLR464W	2.57	666
630340	4932.YDR477W	133	8192
633568	4932.YMR031C	121	9311
635349	4932.YPR109W	0.934	29
635436	4932.YPR182W	53.5	354
630382	4932.YDR518W	36.2	2048
633557	4932.YMR021C	1.36	54
630667	4932.YER132C	3.56	704
632560	4932.YKL101W	7.09	961
632251	4932.YJL197W	10.7	1067
628902	4932.YAR042W	22.2	2898
629926	4932.YDR096W	11.0	922
631182	4932.YGR024C	3.41	131
